"sigVMT24.ENTREZID","sigVMT24.SYMBOL","sigVMT24.logFC","sigVMT24.AveExpr","sigVMT24.t","sigVMT24.P.Value","sigVMT24.adj.P.Val","sigVMT24.B"
"55670","PEX26",-0.36634312087687,5.3631372433164,-3.14866504257006,0.00249921035828075,0.0356263954312004,-2.50565885498797
"23194","FBXL7",0.790958296641572,5.70646920608751,3.14753587387146,0.00250756062050629,0.0357092859243787,-2.52419801036926
"374618","TEX9",-0.938355280344783,1.03724210145237,-3.14685379521967,0.00251261727692881,0.035745153260874,-1.94393804856353
"22937","SCAP",0.31647880811358,6.98249327804012,3.1463641258776,0.00251625337415824,0.0357607593558473,-2.52595136917476
"127829","ARL8A",-0.371668024898979,6.15721369791486,-3.14474216667946,0.00252833264040899,0.0358684075112182,-2.54427360096122
"392617","ELFN1",-0.636106592899755,5.03347261628589,-3.14466329900223,0.00252892137593295,0.0358684075112182,-2.49347681649362
"283130","SLC25A45",-1.06003430037804,3.36028918036885,-3.14308146001218,0.00254075670675306,0.0360000175632899,-2.25924372353083
"256714","MAP7D2",-0.950051358331611,0.775271955482655,-3.14247690586015,0.00254529366583219,0.0360280562709352,-1.96436707659031
"23456","ABCB10",0.536733198280962,5.21584196318492,3.14056380633518,0.00255970080563798,0.0361784984726904,-2.51451845242635
"56061","UBFD1",-0.386318337087884,7.03531567510256,-3.14024773616246,0.00256208839700239,0.0361784984726904,-2.53788091642893
"151742","PPM1L",0.666696343277144,4.50406606162391,3.140005815177,0.00256391727430587,0.0361784984726904,-2.43493824943777
"92840","REEP6",0.799040785971985,4.54341194213852,3.13970446936828,0.00256619710126511,0.0361784984726904,-2.43536577617487
"9240","PNMA1",-0.34673611341956,7.15093232075521,-3.13889947321284,0.00257229659534122,0.0362282252487857,-2.53504813913694
"6872","TAF1",-0.35190460325774,4.63447682129007,-3.13723288512477,0.00258496756516986,0.0363703128749773,-2.48237224306677
"1719","DHFR",0.900998317650719,6.08036547544341,3.13688100397773,0.00258765035511846,0.036371724153182,-2.56172002273986
"6509","SLC1A4",0.848642714033327,5.85648679987139,3.13411257538405,0.00260884831224353,0.0366331202688314,-2.55815843501838
"57576","KIF17",-1.47581737168669,1.29136511402639,-3.13330934449687,0.00261502902816992,0.0366517316464372,-1.96778708673044
"144404","TMEM120B",0.71612266701319,5.39972812352579,3.13324842400424,0.0026154983589077,0.0366517316464372,-2.53913318813119
"283174",NA,1.07599204475858,3.7281402199441,3.13292636185591,0.00261798083188837,0.0366517316464372,-2.31701421103942
"11149","BVES",0.845884931282731,8.95761232452436,3.13112720507556,0.0026318894426271,0.0368098618768223,-2.44690211325674
"85451","UNK",-0.475669168345534,4.99050150862761,-3.12711713743019,0.00266313894729784,0.0372099691803004,-2.51904866858795
"1949","EFNB3",1.46022316670119,4.31560652487345,3.12279089929936,0.00269724133936188,0.0376491050778718,-2.50410689782855
"91351","DDX60L",-0.892598225000668,3.83522613530252,-3.11913896814655,0.00272634585395804,0.038017678224896,-2.41421755657482
"23281","MTUS2",1.10956042764744,5.81806451593297,3.11708204108742,0.00274286782061354,0.0382010366383381,-2.6147617632193
"8601","RGS20",-1.72906673706191,0.618671271884783,-3.11682739835125,0.00274491970164713,0.0382010366383381,-1.95186277687302
"8527","DGKD",-0.591053237345255,6.12559573776804,-3.11612707008008,0.00275057026833285,0.0382418871265546,-2.62255238956489
"83862","TMEM120A",0.328508437029743,5.64667211087735,3.11509252083894,0.00275893738556174,0.0382953143617099,-2.61191913122251
"11064","CNTRL",0.797180105642699,2.64297858432893,3.11497971228888,0.00275985118411925,0.0382953143617099,-2.25189272318896
"25861","WHRN",-0.910844459919681,3.77114261678351,-3.11352045344991,0.00277169735369474,0.0384218361510204,-2.31170994043444
"6566","SLC16A1",0.861427870836742,9.37557509053531,3.11236034484008,0.00278114894276842,0.0385149476007379,-2.47127545923412
"653519","GPR89A",0.457233488924027,4.2915503045409,3.10679372586102,0.00282692169794594,0.0391067426637699,-2.48532020137028
"9553","MRPL33",-0.442407213492213,5.64935166199988,-3.10649044770888,0.00282943558466213,0.0391067426637699,-2.63106354942992
"221143","EEF1AKMT1",-0.505306172181295,2.05546353575556,-3.10392346434726,0.00285079726884221,0.0393633615042879,-2.20479181554878
"53947","A4GALT",0.791002005827026,6.30931040060141,3.10349184868755,0.00285440381583797,0.0393745576319902,-2.66098459851291
"3017","H2BC5",-0.799231659175625,3.88394429368701,-3.10265720146297,0.00286139016137031,0.0394323082512128,-2.44575308649508
"79986","ZNF702P",-0.785698563925312,4.1103286878333,-3.10062094052421,0.00287850161708348,0.0395968298693324,-2.49145146403693
"6494","SIPA1",0.410476676116736,3.60553094004302,3.10056755001466,0.00287895156107614,0.0395968298693324,-2.4577074277319
"115701","ALPK2",0.720522125010698,8.69915148716808,3.1001128841724,0.00288278588248525,0.0396108842623632,-2.53673931276162
"84942","WDR73",-0.447780006948968,4.61130398853878,-3.09880268985411,0.00289386181276171,0.0397218314230826,-2.59087997685875
"8492","PRSS12",-1.87554565523349,0.709726604808386,-3.09849117971548,0.00289650105591493,0.0397218314230826,-2.00479550718828
"81792","ADAMTS12",0.751941204630329,6.58046012439485,3.09720960417599,0.00290738277124461,0.039789914151775,-2.677454289252
"23308","ICOSLG",-1.02501596000029,0.965668362999082,-3.09702860245649,0.00290892271110354,0.039789914151775,-1.99951814736802
"101927550","LOC101927550",0.782184851691409,0.435888953172111,3.09690894267903,0.00290994117980178,0.039789914151775,-1.99837875911362
"80169","CTC1",-0.540518207949323,3.51614500547138,-3.09629046852658,0.00291521055518617,0.0398233030642503,-2.45222649327242
"55852","TEX2",0.447968955916746,7.08587030540813,3.09509015794047,0.0029254626010378,0.0399148403468721,-2.66493815069797
"147138","TMC8",-1.17322734622934,0.0392597367982656,-3.09484279740688,0.00292757952842366,0.0399148403468721,-1.98091603697441
"54507","ADAMTSL4",0.645046545267387,8.03958607777013,3.0942759771718,0.00293243581012171,0.0399158267948208,-2.62611785899411
"125061","AFMID",0.453051156418903,3.52334400442571,3.09417285446388,0.00293332013154214,0.0399158267948208,-2.43747603778473
"79084","WDR77",-0.316992760725229,6.08299782976051,-3.08954378235511,0.00297327394349404,0.0404204538804731,-2.69733607268064
"55755","CDK5RAP2",0.480999272979079,5.37479702901901,3.08781137262438,0.00298835674312715,0.0405863224399256,-2.67287244664653
"83541","FAM110A",0.942737176052317,2.01107288569249,3.0859342980204,0.00300477966328938,0.0407700546991981,-2.17420108255818
"55588","MED29",-0.332995353775246,5.75883914135941,-3.08490267055456,0.00301384143721266,0.0407957423338742,-2.69598862590785
"493","ATP2B4",0.617839420525495,9.4917909519633,3.08473843782097,0.00301528640320625,0.0407957423338742,-2.54050293791997
"10486","CAP2",0.748168321306672,7.8939913165576,3.08472977209273,0.00301536266469491,0.0407957423338742,-2.64102952049504
"2870","GRK6",0.292717556722129,5.11466599310326,3.08131565783028,0.0030455486027826,0.0411645935907775,-2.67583834636412
"8367","H4C5",-1.51823980478146,0.35533379454033,-3.07636584887501,0.00308981369688814,0.0417228534103285,-2.02986663519438
"9146","HGS",-0.315218161767044,6.64089496174246,-3.07570987438239,0.00309572479724773,0.0417626322264723,-2.73072925491718
"3632","INPP5A",0.503940641384117,6.7924425021201,3.07488634007418,0.00310316075114547,0.0418228861427109,-2.73728522359313
"65264","UBE2Z",-0.460867787227935,6.67455256913701,-3.07364144035214,0.00311443299879095,0.0419346791156518,-2.73150736823344
"100129716","ARRDC3-AS1",-0.973313534239965,0.686218037977871,-3.07236630801559,0.00312601860205789,0.041999161202938,-2.08511043466578
"64784","CRTC3",0.501207463213874,5.08814981021955,3.0723566268248,0.00312610671709958,0.041999161202938,-2.71521892986425
"4357","MPST",0.416073497194548,5.07810742343358,3.07213021098957,0.00312816814128671,0.041999161202938,-2.70550190099776
"8396","PIP4K2B",-0.375314987875965,6.52374301858529,-3.0706953243421,0.00314126172178471,0.0421347905615389,-2.74404072274134
"55837","EAPP",-0.359149202049418,5.1598872437493,-3.0677233127146,0.00316854464270678,0.0424603070864722,-2.70731358157169
"79677","SMC6",0.371082760550625,4.98394111674402,3.06503608248536,0.00319340344583824,0.0427527510752716,-2.70834456183517
"6480","ST6GAL1",0.580125037491632,7.84400226939916,3.06367723008372,0.00320604295070583,0.0428812050500864,-2.69701744336678
"9991","PTBP3",-0.720258260789641,5.15162501330459,-3.0598054289914,0.00324231327661289,0.0433251804438481,-2.72941938294847
"5099","PCDH7",0.571464508806976,8.50197637071171,3.05740844395323,0.00326495920906831,0.0435864317540456,-2.67106545717857
"317648","NOP14-AS1",-0.578302990464408,2.76010875759237,-3.05697385677842,0.00326908080922378,0.0436001270048369,-2.36429448223375
"51260","PBDC1",-0.320682223785964,4.87810324245635,-3.05635675164406,0.00327494173606556,0.0436369720063835,-2.71194515411216
"23558","WBP2",-0.410074196288388,7.15647755376649,-3.05542936370404,0.00328376798807813,0.0436774646539881,-2.76108633965647
"57820","CCNB1IP1",0.758199225022794,5.09924221673549,3.05538580235633,0.00328418312046105,0.0436774646539881,-2.71370168957014
"9148","NEURL1",-0.735383318913811,2.63370474200478,-3.05485892181666,0.00328920808100217,0.0437030251064477,-2.34187953457659
"145282","MIPOL1",0.73323610642065,2.63509539990144,3.05405826505189,0.00329685782347294,0.0437633794399556,-2.4686507785284
"387103","CENPW",1.13340442170875,1.86740284347401,3.05332644012377,0.00330386443053896,0.0438150909978443,-2.26227466235993
"83543","AIF1L",0.936199930539796,3.95710914615462,3.05232900203107,0.00331343641733803,0.0439006947335736,-2.54117159504353
"7126","TNFAIP1",-0.699060463738207,6.91327963801127,-3.05170980380199,0.00331939159825903,0.0439382624716919,-2.78864614741472
"130733","TMEM178A",0.583936717657847,5.67510324874898,3.05019493026744,0.00333400309040903,0.0440568530995129,-2.79901608448746
"8649","LAMTOR3",-0.361159425478054,5.27745635262453,-3.04990116302148,0.00333684351143667,0.0440568530995129,-2.77228197434957
"91319","DERL3",1.06418782094493,3.45274007149564,3.04951737610639,0.00334055772685622,0.0440568530995129,-2.52306657967773
"3363","HTR7",-1.37342302915523,0.0481299603959359,-3.04916441223392,0.00334397704448787,0.0440568530995129,-2.12693349207884
"5565","PRKAB2",-0.565201649284899,6.33139442888435,-3.04898308597009,0.00334573490069886,0.0440568530995129,-2.8046382526974
"114879","OSBPL5",0.441741172304055,3.76575770964208,3.04884031137121,0.00334711962627654,0.0440568530995129,-2.61515201152644
"6721","SREBF2",0.489671413093884,8.50626291668702,3.04671596170321,0.00336778622926583,0.0442874894985807,-2.70632028944658
"1501","CTNND2",0.698079601137584,4.78793456100538,3.04573789353893,0.00337734123440711,0.0443525985995428,-2.70989877873222
"139886","SPIN4",0.713503836655849,3.3397165635646,3.04556471779221,0.00337903566439289,0.0443525985995428,-2.4558562884295
"3149","HMGB3",0.485920263028168,5.9074393912996,3.04241868033795,0.00340995618859217,0.0447167811546854,-2.81666025475909
"196527","ANO6",0.368576744390875,7.08529759873174,3.04130992441061,0.00342091618045611,0.0448187753353897,-2.8088351610465
"23265","EXOC7",-0.344180617462255,7.10892106391702,-3.04062352267963,0.0034277176651852,0.0448439123433136,-2.80736273969978
"59349","KLHL12",-0.357585391761505,5.62176998858287,-3.04047380287123,0.00342920289646044,0.0448439123433136,-2.80843676208094
"51175","TUBE1",0.65428248604504,3.39325069037515,3.03943385545708,0.00343953580893238,0.0449373119972205,-2.60209597083768
"10302","SNAPC5",-0.524999469783104,3.01233890317548,-3.03856708937418,0.00344817015006219,0.0450083673711546,-2.50023462716788
"27184","DISC2",1.00476400832247,1.71626216279277,3.0381122972602,0.00345270866201807,0.0450258785146875,-2.50076526995902
"94030","LRRC4B",0.933573281725379,4.79171152829209,3.03737536774434,0.00346007452771068,0.0450801939392018,-2.80336255494333
"8828","NRP2",0.953230665507988,5.4612321095859,3.0366298193863,0.00346754143710163,0.0451323153650962,-2.76134931334888
"26022","TMEM98",0.461534089508984,6.93234069079065,3.03633641787508,0.0034704840627946,0.0451323153650962,-2.82641096871463
"80852","GRIP2",-1.7188661808192,1.52747154416958,-3.03501687099516,0.00348374703738396,0.0452630011757525,-2.27550051221498
"56155","TEX14",-1.63350481847903,-0.16163860767089,-3.03287914444556,0.00350533391145426,0.0455014956764256,-2.12990220073624
"441666","LOC441666",1.35466577787674,-0.00780251936529357,3.02863422356309,0.00354856915461458,0.0460203020014657,-2.13240966549033
"29919","RMC1",-0.387359572138629,4.70883134719455,-3.02739126621843,0.00356132257139197,0.0461432079995257,-2.75733737315729
"64710","NUCKS1",0.373416077604441,8.06929513527305,3.02688648500323,0.00356651407647582,0.0461680002326154,-2.79166936545539
"90649","ZNF486",0.681430319717454,2.22636034773231,3.02531914725176,0.00358267856217759,0.0463346601191085,-2.39784968288048
"55544","RBM38",0.789367181820102,7.68842362606355,3.02399817931864,0.00359635509766025,0.0464315500595773,-2.82359349566164
"25801","GCA",0.411202058442658,4.08991006310579,3.02395877790035,0.0035967637826611,0.0464315500595773,-2.70730841244357
"221491","SMIM29",-0.687706128444002,3.1618802268933,-3.02252569308207,0.00361165764845194,0.046581123004393,-2.5661113093521
"10160","FARP1",0.542736631460801,7.37822845667877,3.02213952914789,0.00361568080956431,0.046590346314642,-2.84931294159606
"84930","MASTL",0.950176126960495,3.4956162635967,3.01935144653378,0.00364485184727068,0.0469233029405487,-2.61132432046259
"6772","STAT1",-0.47254122653343,7.4643021522928,-3.0177617524978,0.00366158234607894,0.0470956399654573,-2.86282894538348
"283932","FBXL19-AS1",-1.43219639989533,2.73491903564624,-3.0149347792613,0.00369151110153779,0.0474372649215859,-2.52572263023691
"728613","PDCD6P1",-0.443469616863891,2.5049845179602,-3.01430066705778,0.00369825554181289,0.0474806117145787,-2.49439872125131
"1368","CPM",-1.29794116161061,1.69458679183705,-3.01266497305539,0.00371570581714965,0.0476612028494861,-2.38425192959717
"9391","CIAO1",-0.191721779611952,6.40242661867512,-3.01016764839415,0.00374249617499155,0.0479611611725032,-2.91061051148367
"5892","RAD51D",0.51432360352104,2.3351263761473,3.00873213775709,0.00375797702378262,0.0481157712754131,-2.50954741045983
"54971","BANP",-0.370530053058341,3.21456175748568,-3.00807613285316,0.00376507133364298,0.0481628198574275,-2.69117684177375
"11176","BAZ2A",-0.341173448845374,6.06208645424906,-3.00696215732073,0.0037771468775401,0.0482734452116831,-2.91985791159359
"124997","WDR81",-0.628399377732858,5.66384148488537,-3.00565145646951,0.00379140106309477,0.048411688642454,-2.88918228285684
"55733","HHAT",-0.741268874015953,3.85917324942498,-3.00278059154238,0.00382279740768814,0.0487683683785142,-2.71131339215321
"153830","RNF145",0.340093504995905,6.16360410256873,3.0018172719623,0.00383338652796847,0.0488591998732199,-2.93510022875889
"56126","PCDHB10",0.406975684968921,4.37332795934524,2.99853307616326,0.00386969284675167,0.0492773544788884,-2.80242245348979
"88","ACTN2",1.02051374443666,11.2623535438002,2.99806126553916,0.00387493483616957,0.0492995322787825,-2.64876211118595
"55312","RFK",-0.474568506093686,5.71990586703322,-2.99715418291233,0.00388503141194918,0.0493499532277695,-2.92779584133813
"342892","ZNF850",0.612302828247174,3.09699385261361,2.99683788215648,0.00388855784767206,0.0493499532277695,-2.59849438534714
"51209","RAB9B",0.90805152507024,5.30639357919287,2.99676150406768,0.00388940983263449,0.0493499532277695,-2.93251948110054
"4285","MIPEP",0.4370044803697,5.40773572630415,2.9949519847206,0.00390964555783588,0.0495620594388484,-2.91512234550497
"9126","SMC3",0.424690641304121,6.27491049936999,2.99435779333439,0.00391631167640933,0.0496019187504937,-2.95608900286163
"91584","PLXNA4",1.22738597771976,6.36350320512523,2.99403747913254,0.00391990960164581,0.0496028812484991,-2.94832985639066
"92610","TIFA",1.0062717090895,2.40510490098744,2.99247473508948,0.00393750721319017,0.0497698390289667,-2.60828028298454
"54970","TTC12",-0.570834374813365,3.98051184091481,-2.99223873174391,0.00394017115288965,0.0497698390289667,-2.77369319894847
