"","ensembl_gene_id","gene_version","gene_name","qval"
"5628","ENSG00000184574","9","LPAR5",0.033947
"5629","ENSG00000126746","17","ZNF384",9.10902e-10
"5630","ENSG00000139200","13","PIANP",6.42309e-10
"5631","ENSG00000089693","10","MLF2",0.0111193
"5632","ENSG00000089692","8","LAG3",0.0044435
"5633","ENSG00000010610","9","CD4",0.000393376
"5634","ENSG00000110811","19","P3H3",7.89216e-17
"5635","ENSG00000111664","10","GNB3",1.44845e-22
"5636","ENSG00000111665","11","CDCA3",1.90857e-12
"5637","ENSG00000111671","9","SPSB2",1.62132e-36
"5638","ENSG00000010626","14","LRRC23",8.82328e-34
"5639","ENSG00000111676","14","ATN1",5.73447e-16
"5640","ENSG00000111678","10","C12orf57",0.000121176
"5641","ENSG00000272173","1","U47924.31",0.0488795
"5642","ENSG00000205885","7","C1RL-AS1",2.49937e-07
"5643","ENSG00000139178","10","C1RL",1.10271e-06
"5644","ENSG00000139182","13","CLSTN3",7.97665e-09
"5645","ENSG00000256967","1","RP11-273B20.1",1.78985e-09
"5646","ENSG00000139197","10","PEX5",1.60286e-26
"5647","ENSG00000177675","8","CD163L1",0.00648705
"5648","ENSG00000065970","8","FOXJ2",0.0467353
"5649","ENSG00000171860","4","C3AR1",9.37208e-09
"5650","ENSG00000111729","13","CLEC4A",0.047334
"5651","ENSG00000235602","5","POU5F1P3",0.00111801
"5652","ENSG00000275367","1","RP11-266K4.14",0.018972
"5653","ENSG00000171847","10","FAM90A1",2.38992e-06
"5654","ENSG00000164845","16","FAM86FP",4.03093e-22
"5655","ENSG00000166535","19","A2ML1",0.00100132
"5656","ENSG00000139187","9","KLRG1",1.65983e-07
"5657","ENSG00000175899","14","A2M",0.0276041
"5658","ENSG00000256427","1","RP11-118B22.4",2.64852e-05
"5659","ENSG00000256069","7","A2MP1",2.96969e-12
"5660","ENSG00000111788","10","RP11-22B23.1",5.8305e-28
"5661","ENSG00000260423","1","RP13-735L24.1",0.018864
"5662","ENSG00000256673","1","RP11-599J14.2",1.27241e-07
"5663","ENSG00000214826","5","DDX12P",0.000201029
"5664","ENSG00000214776","10","RP11-726G1.1",1.90103e-10
"5665","ENSG00000256594","7","RP11-705C15.2",3.18865e-08
"5666","ENSG00000257027","1","RP11-705C15.3",0.0276293
"5667","ENSG00000069493","14","CLEC2D",1.41932e-11
"5668","ENSG00000110852","4","CLEC2B",0.00159304
"5669","ENSG00000172322","13","CLEC12A",1.93625e-77
"5670","ENSG00000172243","17","CLEC7A",0.0216544
"5671","ENSG00000134539","16","KLRD1",2.58973e-05
"5672","ENSG00000245648","1","RP11-277P12.20",0.0155649
"5673","ENSG00000213809","8","KLRK1",7.75102e-05
"5674","ENSG00000183542","5","KLRC4",0.00291021
"5675","ENSG00000256667","6","KLRA1P",5.17616e-05
"5676","ENSG00000111196","9","MAGOHB",2.02632e-06
"5677","ENSG00000060138","12","YBX3",0.0002268
"5678","ENSG00000121318","2","TAS2R10",0.0162368
"5679","ENSG00000231887","6","PRH1",9.86356e-39
"5680","ENSG00000212127","5","TAS2R14",1.08056e-17
"5681","ENSG00000212125","2","TAS2R15P",0.00105785
"5682","ENSG00000255837","1","TAS2R20",2.9694e-11
"5683","ENSG00000256274","1","TAS2R64P",3.14071e-47
"5684","ENSG00000111215","11","PRR4",5.16608e-42
"5685","ENSG00000256537","4","SMIM10L1",7.30086e-26
"5686","ENSG00000247157","6","LINC01252",4.24582e-59
"5687","ENSG00000070018","8","LRP6",0.00153795
"5688","ENSG00000247498","9","RP11-392P7.6",1.55866e-05
"5689","ENSG00000013583","8","HEBP1",0.0399376
"5690","ENSG00000183935","5","HTR7P1",2.8444e-05
"5691","ENSG00000084444","13","FAM234B",2.05795e-28
"5692","ENSG00000256751","5","PLBD1-AS1",0.00353676
"5693","ENSG00000246705","4","H2AFJ",1.62459e-11
"5694","ENSG00000084463","7","WBP11",0.0214115
"5695","ENSG00000182993","3","C12orf60",1.8311e-18
"5696","ENSG00000179256","2","SMCO3",6.61077e-05
"5697","ENSG00000139055","6","ERP27",3.86177e-07
"5698","ENSG00000111348","8","ARHGDIB",0.0240089
"5699","ENSG00000134533","6","RERG",0.000190702
"5700","ENSG00000023734","10","STRAP",0.0289735
"5701","ENSG00000023697","12","DERA",0.0226882
"5702","ENSG00000008394","12","MGST1",0.000280285
"5703","ENSG00000121350","15","PYROXD1",1.00633e-27
"5704","ENSG00000111711","9","GOLT1B",0.00209404
"5705","ENSG00000134548","9","SPX",0.0236601
"5706","ENSG00000111713","2","GYS2",0.000311791
"5707","ENSG00000069431","11","ABCC9",0.00433159
"5708","ENSG00000111726","12","CMAS",0.0167095
"5709","ENSG00000256973","1","RP11-359J14.2",0.0411753
"5710","ENSG00000111731","12","C2CD5",8.81741e-10
"5711","ENSG00000134532","15","SOX5",0.0383704
"5712","ENSG00000060982","14","BCAT1",0.0275628
"5713","ENSG00000118308","15","LRMP",3.91707e-08
"5714","ENSG00000118307","18","CASC1",8.13021e-14
"5715","ENSG00000205707","10","ETFRF1",0.0369316
"5716","ENSG00000123095","5","BHLHE41",0.000910378
"5717","ENSG00000256894","1","RP11-283G6.3",0.0186844
"5718","ENSG00000123096","11","SSPN",3.11634e-09
"5719","ENSG00000247903","1","RP11-421F16.3",3.0342e-49
"5720","ENSG00000064115","10","TM7SF3",1.25371e-08
"5721","ENSG00000152944","8","MED21",0.000583856
"5722","ENSG00000275764","1","RP11-582E3.6",6.49724e-07
"5723","ENSG00000276261","1","RP11-1060J15.9",0.0370482
"5724","ENSG00000256377","5","RP11-1060J15.4",6.3775e-31
"5725","ENSG00000061794","12","MRPS35",1.87068e-06
"5726","ENSG00000123106","10","CCDC91",5.52123e-05
"5727","ENSG00000278733","1","RP11-425D17.1",0.000255706
"5728","ENSG00000247934","4","RP11-967K21.1",4.77431e-11
"5729","ENSG00000273680","1","RP11-996F15.6",0.00819999
"5730","ENSG00000087502","17","ERGIC2",1.48307e-05
"5731","ENSG00000133704","9","IPO8",2.45852e-10
"5732","ENSG00000110888","17","CAPRIN2",6.80705e-06
"5733","ENSG00000235884","3","LINC00941",1.04068e-12
"5734","ENSG00000245614","3","DDX11-AS1",0.0158531
"5735","ENSG00000013573","16","DDX11",4.18487e-145
"5736","ENSG00000177359","17","OVOS2",0.00394716
"5737","ENSG00000276058","1","STMN1P1",0.0310374
"5738","ENSG00000174718","11","KIAA1551",0.00110693
"5739","ENSG00000151746","13","BICD1",0.0167834
"5740","ENSG00000274964","1","RP11-817I4.1",0.00648705
"5741","ENSG00000139132","14","FGD4",6.97848e-05
"5742","ENSG00000139131","12","YARS2",0.00531539
"5743","ENSG00000175548","8","ALG10B",0.000366374
"5744","ENSG00000139117","13","CPNE8",0.00599389
"5745","ENSG00000173208","3","ABCD2",0.000235469
"5746","ENSG00000134283","17","PPHLN1",0.0127125
"5747","ENSG00000139168","7","ZCRB1",0.00345058
"5748","ENSG00000139173","9","TMEM117",0.0327657
"5749","ENSG00000134297","6","PLEKHA8P1",0.0383918
"5750","ENSG00000189079","15","ARID2",0.0180558
"5751","ENSG00000111371","15","SLC38A1",0.0499635
"5752","ENSG00000257261","5","RP11-96H19.1",4.75147e-27
"5753","ENSG00000272369","1","RP11-446N19.1",0.0040169
"5754","ENSG00000139209","15","SLC38A4",0.00843628
"5755","ENSG00000247774","6","PCED1B-AS1",0.0268687
"5756","ENSG00000111405","8","ENDOU",2.44929e-05
"5757","ENSG00000280054","1","RP1-197B17.7",1.20452e-09
"5758","ENSG00000079337","15","RAPGEF3",4.79715e-16
"5759","ENSG00000276691","1","RP5-1057I20.5",4.87011e-08
"5760","ENSG00000274737","1","RP5-1057I20.6",0.013771
"5761","ENSG00000134291","11","TMEM106C",0.0168182
"5762","ENSG00000240399","1","RP1-228P16.1",4.85602e-19
"5763","ENSG00000177981","10","ASB8",0.00102015
"5764","ENSG00000187166","1","H1FNT",0.00142867
"5765","ENSG00000167528","12","ZNF641",1.77582e-05
"5766","ENSG00000273765","1","RP11-370I10.11",0.00288671
"5767","ENSG00000139620","12","KANSL2",8.89337e-08
"5768","ENSG00000174233","11","ADCY6",0.00118691
"5769","ENSG00000167535","7","CACNB3",0.00775327
"5770","ENSG00000139537","10","CCDC65",5.07646e-07
"5771","ENSG00000134285","10","FKBP11",0.000613661
"5772","ENSG00000134287","9","ARF3",5.4621e-08
"5773","ENSG00000181929","11","PRKAG1",0.0298609
"5774","ENSG00000258017","1","RP11-386G11.10",9.63577e-08
"5775","ENSG00000123416","15","TUBA1B",0.00735986
"5776","ENSG00000167552","13","TUBA1A",0.0201375
"5777","ENSG00000167553","15","TUBA1C",0.000254793
"5778","ENSG00000135406","13","PRPH",0.0104717
"5779","ENSG00000135519","6","KCNH3",0.0136879
"5780","ENSG00000187778","13","MCRS1",0.000284396
"5781","ENSG00000186666","5","BCDIN3D",0.00890879
"5782","ENSG00000161798","6","AQP5",0.00300104
"5783","ENSG00000110881","11","ASIC1",0.0400239
"5784","ENSG00000066117","14","SMARCD1",0.0231255
"5785","ENSG00000178449","8","COX14",1.18054e-05
"5786","ENSG00000272368","2","RP4-605O3.4",4.59856e-18
"5787","ENSG00000139624","12","CERS5",1.18654e-06
"5788","ENSG00000050405","13","LIMA1",0.0163925
"5789","ENSG00000066084","12","DIP2B",0.00358587
"5790","ENSG00000123268","8","ATF1",0.00767184
"5791","ENSG00000185432","11","METTL7A",0.0425277
"5792","ENSG00000050426","15","LETMD1",1.25167e-13
"5793","ENSG00000110925","6","CSRNP2",0.0110525
"5794","ENSG00000278126","1","RP11-454E5.4",2.0497e-06
"5795","ENSG00000184271","16","POU6F1",0.000589947
"5796","ENSG00000170545","16","SMAGP",1.09257e-05
"5797","ENSG00000261308","2","FIGNL2",0.00335666
"5798","ENSG00000135503","12","ACVR1B",0.00517271
"5799","ENSG00000161835","10","GRASP",0.0488561
"5800","ENSG00000257542","4","OR7E47P",8.72456e-07
"5801","ENSG00000135480","15","KRT7",9.8082e-06
"5802","ENSG00000063046","17","EIF4B",4.74916e-06
"5803","ENSG00000111077","17","TNS2",4.1789e-12
"5804","ENSG00000257337","6","RP11-983P16.4",1.90498e-15
"5805","ENSG00000167778","8","SPRYD3",0.00176766
"5806","ENSG00000139651","10","ZNF740",0.00204972
"5807","ENSG00000094914","12","AAAS",8.24077e-07
"5808","ENSG00000185591","9","SP1",4.40444e-05
"5809","ENSG00000205352","10","PRR13",1.28123e-28
"5810","ENSG00000139625","12","MAP3K12",0.0165653
"5811","ENSG00000270175","1","RP11-793H13.11",0.0110751
"5812","ENSG00000139546","10","TARBP2",0.0315928
"5813","ENSG00000135390","17","ATP5G2",0.000459096
"5814","ENSG00000260492","2","CISTR",1.81637e-05
"5815","ENSG00000197757","7","HOXC6",0.00276083
"5816","ENSG00000198353","7","HOXC4",0.0490447
"5817","ENSG00000250742","2","RP11-834C11.4",5.21881e-05
"5818","ENSG00000123415","15","SMUG1",0.0404009
"5819","ENSG00000111481","9","COPZ1",0.029318
"5820","ENSG00000161642","17","ZNF385A",0.00235147
"5821","ENSG00000258907","2","RP11-644F5.15",0.000785743
"5822","ENSG00000170439","6","METTL7B",6.75312e-05
"5823","ENSG00000135424","15","ITGA7",0.00672289
"5824","ENSG00000135441","7","BLOC1S1",0.000105821
"5825","ENSG00000135437","9","RDH5",1.85284e-06
"5826","ENSG00000258056","2","RP11-644F5.11",0.0146329
"5827","ENSG00000111540","15","RAB5B",0.00398092
"5828","ENSG00000139531","12","SUOX",4.78717e-13
"5829","ENSG00000197728","9","RPS26",1.01514e-116
"5830","ENSG00000196465","10","MYL6B",0.0110101
"5831","ENSG00000257303","1","RP11-977G19.11",2.74459e-06
"5832","ENSG00000062485","18","CS",0.00717065
"5833","ENSG00000170581","13","STAT2",0.00270685
"5834","ENSG00000135423","12","GLS2",0.0135312
"5835","ENSG00000076067","12","RBMS2",0.0181889
"5836","ENSG00000196531","10","NACA",0.00268102
"5837","ENSG00000198056","13","PRIM1",0.00190685
"5838","ENSG00000166881","9","NEMP1",2.82254e-15
"5839","ENSG00000123384","13","LRP1",0.0196637
"5840","ENSG00000166888","11","STAT6",1.24248e-05
"5841","ENSG00000182379","9","NXPH4",0.00560151
"5842","ENSG00000182199","10","SHMT2",0.00274299
"5843","ENSG00000123329","17","ARHGAP9",2.22857e-10
"5844","ENSG00000240771","6","ARHGEF25",1.24062e-14
"5845","ENSG00000224713","4","AC025165.8",1.29894e-09
"5846","ENSG00000135502","17","SLC26A10",6.22664e-25
"5847","ENSG00000135454","13","B4GALNT1",6.55411e-06
"5848","ENSG00000135506","15","OS9",0.0400254
"5849","ENSG00000123427","16","METTL21B",3.79321e-12
"5850","ENSG00000123297","17","TSFM",1.09192e-18
"5851","ENSG00000270039","1","RP11-571M6.17",0.00343912
"5852","ENSG00000257698","1","RP11-620J15.3",0.0456227
"5853","ENSG00000166896","7","ATP23",8.57665e-82
"5854","ENSG00000237176","4","RP11-813P10.2",3.19005e-11
"5855","ENSG00000257354","2","RP11-631N16.2",8.59683e-06
"5856","ENSG00000177990","11","DPY19L2",0.00026272
"5857","ENSG00000118600","11","TMEM5",0.020539
"5858","ENSG00000255642","1","PABPC1P4",0.00143597
"5859","ENSG00000196935","8","SRGAP1",0.0310652
"5860","ENSG00000184575","11","XPOT",0.0280628
"5861","ENSG00000183735","9","TBK1",0.000188318
"5862","ENSG00000153179","12","RASSF3",0.0132636
"5863","ENSG00000135677","10","GNS",0.0167496
"5864","ENSG00000174106","2","LEMD3",9.90785e-11
"5865","ENSG00000239335","4","LLPH-AS1",3.48046e-56
"5866","ENSG00000155957","17","TMBIM4",1.40866e-11
"5867","ENSG00000127311","9","HELB",1.62335e-23
"5868","ENSG00000255772","5","LINC01479",0.00382382
"5869","ENSG00000255733","5","IFNG-AS1",1.3552e-10
"5870","ENSG00000111554","14","MDM1",8.13491e-24
"5871","ENSG00000111581","9","NUP107",6.70016e-16
"5872","ENSG00000090382","6","LYZ",1.41604e-17
"5873","ENSG00000127337","6","YEATS4",5.1702e-25
"5874","ENSG00000198812","4","LRRC10",0.0256023
"5875","ENSG00000127325","18","BEST3",3.09286e-16
"5876","ENSG00000127328","21","RAB3IP",1.43173e-11
"5877","ENSG00000166268","10","MYRFL",6.616e-27
"5878","ENSG00000257815","5","LINC01481",0.0430959
"5879","ENSG00000111596","11","CNOT2",0.00375944
"5880","ENSG00000127324","8","TSPAN8",0.0145192
"5881","ENSG00000139291","13","TMEM19",0.0339282
"5882","ENSG00000273987","1","RP11-585P4.6",0.0475844
"5883","ENSG00000180481","10","GLIPR1L2",1.38145e-61
"5884","ENSG00000257497","2","RP11-585P4.5",8.82011e-14
"5885","ENSG00000111615","13","KRR1",4.20649e-19
"5886","ENSG00000179941","6","BBS10",0.0343281
"5887","ENSG00000091039","16","OSBPL8",0.00338898
"5888","ENSG00000257526","2","RP11-20E24.1",4.55641e-06
"5889","ENSG00000186908","14","ZDHHC17",0.0187967
"5890","ENSG00000067798","14","NAV3",0.0329845
"5891","ENSG00000177425","10","PAWR",0.00376353
"5892","ENSG00000257557","2","RP11-84G21.1",0.0253674
"5893","ENSG00000182050","13","MGAT4C",3.69817e-16
"5894","ENSG00000133641","17","C12orf29",8.96691e-26
"5895","ENSG00000198707","14","CEP290",2.00945e-06
"5896","ENSG00000257594","3","GALNT4",9.54822e-12
"5897","ENSG00000270344","2","POC1B-AS1",1.03458e-05
"5898","ENSG00000139323","13","POC1B",3.19114e-08
"5899","ENSG00000257210","1","NACAP3",4.8588e-14
"5900","ENSG00000258171","1","RP11-511B23.3",0.01227
"5901","ENSG00000257322","5","RP11-511B23.2",5.7277e-12
"5902","ENSG00000257512","1","RP11-486A14.1",3.09876e-10
"5903","ENSG00000257252","5","RP11-486A14.2",8.3923e-33
"5904","ENSG00000177889","9","UBE2N",0.0475124
"5905","ENSG00000198015","12","MRPL42",4.18377e-10
"5906","ENSG00000258365","1","RP11-1105G2.3",0.000456226
"5907","ENSG00000236349","1","SUCLG2P2",0.00394764
"5908","ENSG00000057704","12","TMCC3",7.14893e-09
"5909","ENSG00000184752","12","NDUFA12",0.0052321
"5910","ENSG00000120798","16","NR2C1",0.00389723
"5911","ENSG00000111142","13","METAP2",0.0226736
"5912","ENSG00000136014","11","USP44",0.0199066
"5913","ENSG00000139343","10","SNRPF",2.56409e-07
"5914","ENSG00000139344","7","AMDHD1",9.42104e-18
"5915","ENSG00000257878","1","RP11-256L6.3",1.99079e-11
"5916","ENSG00000111144","9","LTA4H",0.000465643
"5917","ENSG00000227825","4","SLC9A7P1",5.46742e-29
"5918","ENSG00000245017","2","RP11-181C3.1",7.13539e-07
"5919","ENSG00000120802","13","TMPO",8.38727e-07
"5920","ENSG00000166130","14","IKBIP",7.87357e-21
"5921","ENSG00000120868","13","APAF1",4.88247e-06
"5922","ENSG00000185046","18","ANKS1B",0.010166
"5923","ENSG00000111647","12","UHRF1BP1L",0.0411964
"5924","ENSG00000238105","7","GOLGA2P5",0.00540486
"5925","ENSG00000166153","16","DEPDC4",0.0170916
"5926","ENSG00000120805","13","ARL1",7.8703e-09
"5927","ENSG00000274560","1","RP11-285E23.2",0.0459624
"5928","ENSG00000111666","10","CHPT1",6.22604e-10
"5929","ENSG00000258230","2","RP11-511H9.3",0.0389957
"5930","ENSG00000111670","14","GNPTAB",0.000576327
"5931","ENSG00000136048","13","DRAM1",2.35155e-05
"5932","ENSG00000120860","10","WASHC3",3.39689e-22
"5933","ENSG00000257681","1","RP11-341G23.4",1.19385e-08
"5934","ENSG00000111696","11","NT5DC3",0.00479894
"5935","ENSG00000166598","14","HSP90B1",0.0244795
"5936","ENSG00000171310","10","CHST11",1.0343e-05
"5937","ENSG00000136010","13","ALDH1L2",0.0499781
"5938","ENSG00000136051","13","WASHC4",0.0378316
"5939","ENSG00000235162","8","C12orf75",0.000391867
"5940","ENSG00000166046","10","TCP11L2",0.0409922
"5941","ENSG00000260329","1","RP11-412D9.4",1.206e-05
"5942","ENSG00000136045","11","PWP1",0.0269902
"5943","ENSG00000110851","11","PRDM4",0.000125391
"5944","ENSG00000075035","9","WSCD2",2.67246e-09
"5945","ENSG00000136003","15","ISCU",5.72337e-08
"5946","ENSG00000110880","10","CORO1C",0.0155548
"5947","ENSG00000166111","9","SVOP",7.45059e-17
"5948","ENSG00000135093","12","USP30",1.04726e-17
"5949","ENSG00000256139","2","RP11-968O1.5",0.00460556
"5950","ENSG00000076555","15","ACACB",0.0218721
"5951","ENSG00000174527","9","MYO1H",0.0262224
"5952","ENSG00000110906","12","KCTD10",2.0063e-06
"5953","ENSG00000151148","13","UBE3B",2.39245e-08
"5954","ENSG00000110921","13","MVK",0.0130582
"5955","ENSG00000139428","11","MMAB",7.50283e-08
"5956","ENSG00000139433","9","GLTP",9.4657e-07
"5957","ENSG00000076513","16","ANKRD13A",0.00599916
"5958","ENSG00000204856","11","FAM216A",0.0322784
"5959","ENSG00000111231","8","GPN3",0.00344148
"5960","ENSG00000111237","18","VPS29",0.00281356
"5961","ENSG00000151164","18","RAD9B",0.0378481
"5962","ENSG00000204852","15","TCTN1",0.0207836
"5963","ENSG00000122986","13","HVCN1",0.00953684
"5964","ENSG00000173093","12","CCDC63",0.00590116
"5965","ENSG00000111245","14","MYL2",0.0272372
"5966","ENSG00000185847","7","LINC01405",6.8592e-11
"5967","ENSG00000198324","13","FAM109A",0.00175498
"5968","ENSG00000089234","15","BRAP",0.033209
"5969","ENSG00000111271","14","ACAD10",0.0044547
"5970","ENSG00000111275","12","ALDH2",5.49577e-06
"5971","ENSG00000089022","13","MAPKAPK5",1.08998e-05
"5972","ENSG00000226469","1","ADAM1B",0.00186146
"5973","ENSG00000198270","12","TMEM116",4.87977e-10
"5974","ENSG00000139405","15","RITA1",9.58965e-05
"5975","ENSG00000166578","9","IQCD",0.00132435
"5976","ENSG00000277566","1","RP11-545P7.9",0.00778241
"5977","ENSG00000151176","7","PLBD2",2.50401e-09
"5978","ENSG00000139410","14","SDSL",0.032052
"5979","ENSG00000271579","1","RP11-116D17.3",2.14668e-12
"5980","ENSG00000276308","1","RP11-116D17.4",0.00890218
"5981","ENSG00000276972","1","RP11-116D17.5",0.0261968
"5982","ENSG00000196668","3","LINC00173",1.34215e-05
"5983","ENSG00000111412","5","C12orf49",0.0388546
"5984","ENSG00000257279","1","RP11-231I16.1",0.000312082
"5985","ENSG00000277840","1","RP11-103B5.4",0.0441024
"5986","ENSG00000088992","17","TESC",1.67204e-12
"5987","ENSG00000135108","14","FBXO21",4.22044e-08
"5988","ENSG00000176834","13","VSIG10",3.59663e-08
"5989","ENSG00000089220","4","PEBP1",0.0137079
"5990","ENSG00000275759","1","RP11-131L12.3",2.10285e-21
"5991","ENSG00000275409","1","RP11-131L12.4",0.0120111
"5992","ENSG00000111725","10","PRKAB1",0.0475195
"5993","ENSG00000277283","1","RP1-267D11.6",2.63563e-07
"5994","ENSG00000089154","10","GCN1",5.32569e-05
"5995","ENSG00000089157","15","RPLP0",7.95135e-05
"5996","ENSG00000089159","16","PXN",1.89433e-08
"5997","ENSG00000135097","6","MSI1",0.0252452
"5998","ENSG00000111775","2","COX6A1",0.0470252
"5999","ENSG00000257218","5","GATC",4.87454e-20
"6000","ENSG00000110871","14","COQ5",4.72444e-72
"6001","ENSG00000167272","10","POP5",5.06193e-10
"6002","ENSG00000110917","7","MLEC",0.0435453
"6003","ENSG00000175970","10","UNC119B",0.0182584
"6004","ENSG00000157837","15","SPPL3",1.15695e-08
"6005","ENSG00000157895","11","C12orf43",1.49696e-12
"6006","ENSG00000089041","16","P2RX7",3.18114e-06
"6007","ENSG00000135124","14","P2RX4",3.14624e-16
"6008","ENSG00000110931","18","CAMKK2",0.0418757
"6009","ENSG00000089053","12","ANAPC5",0.00862724
"6010","ENSG00000170633","16","RNF34",0.016871
"6011","ENSG00000089094","18","KDM2B",0.0170921
"6012","ENSG00000188735","12","TMEM120B",0.00122909
"6013","ENSG00000272849","1","RP11-347I19.8",8.6451e-09
"6014","ENSG00000139725","7","RHOF",2.81348e-09
"6015","ENSG00000274292","1","RP11-347I19.7",0.00497018
"6016","ENSG00000212694","8","LINC01089",6.77734e-08
"6017","ENSG00000158104","11","HPD",1.3377e-19
"6018","ENSG00000158023","9","WDR66",8.33213e-06
"6019","ENSG00000139719","9","VPS33A",0.0125965
"6020","ENSG00000256304","1","CCDC150P1",5.45366e-11
"6021","ENSG00000033030","13","ZCCHC8",0.0317484
"6022","ENSG00000184445","11","KNTC1",0.0202224
"6023","ENSG00000139722","6","VPS37B",0.0032869
"6024","ENSG00000111325","16","OGFOD2",0.014641
"6025","ENSG00000150967","17","ABCB9",3.40414e-13
"6026","ENSG00000182196","13","ARL6IP4",0.0368281
"6027","ENSG00000051825","14","MPHOSPH9",6.78401e-09
"6028","ENSG00000111328","6","CDK2AP1",0.00102015
"6029","ENSG00000256092","2","RP13-942N8.1",3.89454e-10
"6030","ENSG00000274427","1","RP11-972P1.10",0.00341671
"6031","ENSG00000188026","12","RILPL1",0.0393553
