"","probe","entrez","gene","pval.exp","odds.exp","pval.anthr","odds.exp.1","pval.expAnth","odds.expAnth","adjpval"
"1","201353_s_at",11176,"BAZ2A",0.0020064050962878,1.27853665791812,7.67953573984625e-05,0.247724634013581,0.000455270153941867,0.171143534556251,0.129900627925532
"2","201354_s_at",11176,"BAZ2A",0.0018826453539329,1.08043291460959,5.60457922691437e-05,0.258330250551503,0.000502112175820302,0.170932708761347,0.129900627925532
"3","208741_at",10284,"SAP18",0.00131405305395449,1.44243599411661,6.48444026296602e-05,0.202862969649231,0.000608050030884044,0.144684892748263,0.129900627925532
"4","204900_x_at",8819,"SAP30",0.00237422809317478,0.940767857756427,5.76408470079892e-05,0.351489291682883,0.000745484234866756,4.73325696879001,0.129900627925532
"5","212452_x_at",23522,"KAT6B",0.00503274643243612,1.19605767607659,0.000160143849314065,0.13717357793448,0.00127759079066292,0.107044126409146,0.13436913421031
"6","205448_s_at",7786,"MAP3K12",0.00628218343019693,1.20362479758083,0.00012959176582894,0.238627731799053,0.00148163165408111,0.197577920482199,0.13436913421031
"7","203358_s_at",2146,"EZH2",0.00756501964898115,0.916613363228191,0.000162610766841764,0.34311181241404,0.00204779185799453,3.90761358313316,0.13436913421031
"8","214496_x_at",23522,"KAT6B",0.00743129613536631,1.23128222052134,0.000209098484194814,0.145031372018702,0.00232135974700276,0.119686409411833,0.13436913421031
"9","212079_s_at",4297,"KMT2A",0.00961262802966101,1.13811554910333,0.000130057184872467,0.231255815287348,0.00232918307037155,0.23324675502392,0.13436913421031
"10","205447_s_at",7786,"MAP3K12",0.00977951539239874,1.08685116649874,0.000231392619767123,0.227448230541734,0.00250616749603161,0.19941830463991,0.13436913421031
"11","204899_s_at",8819,"SAP30",0.00679419559782335,0.993030705909184,0.000117780990508742,0.374882901100921,0.00293359104893065,3.71148118811804,0.13738656851452
"12","219623_at",79913,"ACTR5",0.00875682208526141,1.03577973256317,0.000188347517989462,0.271908576441124,0.00352098144675728,0.245984615644513,0.13738656851452
"13","202383_at",8242,"KDM5C",0.0139853238756109,1.11614094902986,0.00017826560079337,0.282151807121486,0.00361764374345508,0.229833110727155,0.13738656851452
"14","201643_x_at",51780,"KDM3B",0.0155602189677904,1.23799163530108,0.000167478197474868,0.341204370822737,0.00392391360783073,0.257503671245079,0.13738656851452
"15","215437_x_at",11176,"BAZ2A",0.0132116499280994,1.11827394509578,0.000143432830096102,0.266610772431048,0.00394222578233916,0.272401053380437,0.13738656851452
"16","216711_s_at",6872,"TAF1",0.0105527099776523,1.0033312187261,0.000195203316614823,0.263377107995673,0.00436189604900938,0.252207156714408,0.144773406959978
"17","41387_r_at",23135,"KDM6B",0.00747955251341581,1.40103386321651,0.000194998755415177,0.263046032745854,0.00478109694761686,0.214378313127977,0.151473844204043
"18","212076_at",4297,"KMT2A",0.00666672538873281,0.928685605293617,0.000284462556726872,0.237005251818697,0.0051788230428943,0.240746178404327,0.156940854821623
"19","211874_s_at",23522,"KAT6B",0.0199253176173765,1.20380305851926,0.000316301848870326,0.16609922404476,0.00575344665607613,0.16578840596279,0.162473831476798
"20","210053_at",6877,"TAF5",0.023382590857581,0.78418094060939,0.000204699836064859,0.360746014043087,0.00673294505778554,3.39934546986646,0.162473831476798
